Airframe: Cessna_CitationX
Kp: 0.2
Ki: 0
Kd: 0.185
tau: 0.02
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.2
holdSpeed: 240
T: 0.02
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
42.8291;2.18695;237.813;0.465346;240;0.05;-0.022044
42.9299;2.17017;237.83;0.467228;240;0.05;-0.0168052
43.0344;2.1537;237.846;0.466199;240;0.05;-0.0145419
43.1387;2.13821;237.862;0.463327;240;0.05;-0.0143155
43.2441;2.12367;237.876;0.461856;240;0.05;-0.0128787
43.3506;2.11018;237.89;0.460608;240;0.05;-0.0114285
43.458;2.09756;237.902;0.459594;240;0.05;-0.00991854
43.5667;2.08621;237.914;0.452307;240;0.05;-0.0149356
43.6843;2.07532;237.925;0.458731;240;0.05;-0.00633221
43.7917;2.06674;237.933;0.457323;240;0.05;-0.00602546
43.9087;2.05885;237.941;0.455679;240;0.05;-0.00609168
44.0244;2.05237;237.948;0.454401;240;0.05;-0.00607251
44.1465;2.0472;237.953;0.454559;240;0.05;-0.00487978
44.2561;2.04373;237.956;0.456097;240;0.05;-0.00264953
44.3823;2.04185;237.958;0.457327;240;0.05;-0.00104376
44.489;2.0415;237.958;0.458443;240;0.05;0.000142618
44.6064;2.04227;237.958;0.459684;240;0.05;0.00123098
44.7136;2.04446;237.956;0.462427;240;0.05;0.00353379
44.821;2.04761;237.952;0.464341;240;0.05;0.0048197
44.9287;2.0519;237.948;0.463451;240;0.05;0.00307245
45.0476;2.05789;237.942;0.469484;240;0.05;0.00790533
45.1643;2.06483;237.935;0.471377;240;0.05;0.00841048
45.2712;2.07236;237.928;0.473895;240;0.05;0.00942373
45.3872;2.08142;237.919;0.477381;240;0.05;0.0110963
45.5005;2.09134;237.909;0.481499;240;0.05;0.0132313
45.6079;2.10158;237.898;0.477946;240;0.05;0.00763083
45.708;2.11172;237.888;0.486306;240;0.05;0.0139614
45.8096;2.12276;237.877;0.485332;240;0.05;0.010781
45.9143;2.13463;237.865;0.487979;240;0.05;0.0110534
46.019;2.14709;237.853;0.490948;240;0.05;0.0115289
