Airframe: Cessna_CitationX
Kp: 0.25
Ki: 0.05
Kd: 0.1
tau: 0.008
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.7
holdSpeed: 240
T: 0.05
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
38.2033;0.102219;239.898;0.567962;240;0.470182;0.0722255
38.3189;0.124649;239.875;0.573014;240;0.470838;0.0710138
38.4268;0.144272;239.856;0.571649;240;0.471564;0.0640172
38.5394;0.163315;239.837;0.574347;240;0.472431;0.0610878
38.6446;0.179672;239.82;0.571753;240;0.473333;0.0535015
38.7489;0.194611;239.805;0.571572;240;0.474309;0.0486097
38.8566;0.208679;239.791;0.572339;240;0.475395;0.0447735
38.9598;0.220795;239.779;0.571268;240;0.476504;0.0395658
39.0642;0.231461;239.769;0.570354;240;0.477685;0.0348033
39.1678;0.240906;239.759;0.569816;240;0.47891;0.0306796
39.275;0.249313;239.751;0.570027;240;0.480224;0.0274747
39.3851;0.256363;239.744;0.569003;240;0.481616;0.0232958
39.4906;0.261719;239.738;0.56671;240;0.482983;0.0182976
39.5942;0.265915;239.734;0.565147;240;0.484349;0.0143191
39.697;0.26889;239.731;0.563294;240;0.485725;0.0103469
39.8011;0.270599;239.729;0.561355;240;0.487129;0.00657646
39.9064;0.27121;239.729;0.559359;240;0.488556;0.00300029
40.0124;0.270691;239.729;0.557233;240;0.489992;-0.000432022
40.1158;0.269104;239.731;0.554834;240;0.491388;-0.00383036
40.2188;0.266388;239.734;0.551969;240;0.492767;-0.00739492
40.3325;0.262543;239.737;0.549242;240;0.49427;-0.010664
40.4402;0.257919;239.742;0.546784;240;0.495673;-0.0133686
40.5461;0.252533;239.747;0.54415;240;0.497024;-0.0160067
40.6537;0.246048;239.754;0.540614;240;0.498366;-0.0192635
40.76;0.238876;239.761;0.537827;240;0.499655;-0.0215469
40.8715;0.23082;239.769;0.534528;240;0.500963;-0.0241403
40.985;0.221756;239.778;0.530659;240;0.502249;-0.0270286
41.0963;0.212448;239.788;0.527984;240;0.503457;-0.0285849
