Airframe: Cessna_CitationX
Kp: 0.1
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
48.8357;4.68175;235.318;0.518175;240;0.05;0
48.9445;4.67673;235.323;0.517673;240;0.05;0
49.0504;4.67188;235.328;0.517187;240;0.05;0
49.1586;4.66689;235.333;0.516689;240;0.05;0
49.2898;4.66077;235.339;0.516077;240;0.05;0
49.3972;4.65581;235.344;0.515581;240;0.05;0
49.5021;4.65103;235.349;0.515103;240;0.05;0
49.6088;4.64604;235.354;0.514604;240;0.05;0
49.7333;4.6404;235.36;0.51404;240;0.05;0
49.8481;4.63527;235.365;0.513527;240;0.05;0
49.9633;4.63028;235.37;0.513028;240;0.05;0
50.0656;4.62584;235.374;0.512584;240;0.05;0
50.1682;4.62152;235.378;0.512152;240;0.05;0
50.2712;4.61743;235.383;0.511743;240;0.05;0
50.3797;4.61333;235.387;0.511333;240;0.05;0
50.5106;4.60834;235.392;0.510834;240;0.05;0
50.6149;4.60445;235.396;0.510445;240;0.05;0
50.7474;4.59979;235.4;0.509979;240;0.05;0
50.8478;4.5965;235.404;0.50965;240;0.05;0
50.9517;4.59315;235.407;0.509315;240;0.05;0
51.0524;4.59013;235.41;0.509013;240;0.05;0
51.1576;4.58701;235.413;0.508701;240;0.05;0
51.2615;4.58409;235.416;0.508409;240;0.05;0
51.3644;4.58142;235.419;0.508142;240;0.05;0
51.4677;4.57887;235.421;0.507887;240;0.05;0
51.5725;4.57651;235.423;0.507651;240;0.05;0
51.6793;4.5743;235.426;0.507429;240;0.05;0
51.7833;4.57227;235.428;0.507227;240;0.05;0
51.8881;4.57047;235.43;0.507047;240;0.05;0
51.9887;4.56882;235.431;0.506882;240;0.05;0
52.1201;4.56693;235.433;0.506693;240;0.05;0
52.2521;4.56528;235.435;0.506528;240;0.05;0
52.3544;4.56418;235.436;0.506418;240;0.05;0
52.46;4.56332;235.437;0.506332;240;0.05;0
52.5926;4.56235;235.438;0.506235;240;0.05;0
52.7238;4.5618;235.438;0.50618;240;0.05;0
52.8552;4.56137;235.439;0.506137;240;0.05;0
52.9604;4.56116;235.439;0.506116;240;0.05;0
53.0616;4.56123;235.439;0.506123;240;0.05;0
53.194;4.56139;235.439;0.506139;240;0.05;0
53.3255;4.562;235.438;0.5062;240;0.05;0
53.4565;4.56288;235.437;0.506288;240;0.05;0
53.5605;4.56377;235.436;0.506377;240;0.05;0
53.6636;4.56465;235.435;0.506465;240;0.05;0
53.7643;4.56557;235.434;0.506557;240;0.05;0
53.8972;4.567;235.433;0.5067;240;0.05;0
53.9996;4.56819;235.432;0.506819;240;0.05;0
54.1064;4.56984;235.43;0.506984;240;0.05;0
54.2371;4.57169;235.428;0.507169;240;0.05;0
54.3674;4.57376;235.426;0.507376;240;0.05;0
54.4744;4.57558;235.424;0.507558;240;0.05;0
54.5768;4.57739;235.423;0.507739;240;0.05;0
54.6771;4.57928;235.421;0.507928;240;0.05;0
54.7784;4.58118;235.419;0.508118;240;0.05;0
54.8786;4.58322;235.417;0.508322;240;0.05;0
54.9787;4.58531;235.415;0.508531;240;0.05;0
55.083;4.58746;235.413;0.508746;240;0.05;0
55.1834;4.58952;235.41;0.508952;240;0.05;0
55.3155;4.59233;235.408;0.509233;240;0.05;0
55.4225;4.59464;235.405;0.509463;240;0.05;0
55.5264;4.59705;235.403;0.509705;240;0.05;0
55.6304;4.59944;235.401;0.509944;240;0.05;0
55.7354;4.60181;235.398;0.510181;240;0.05;0
55.8395;4.60423;235.396;0.510423;240;0.05;0
55.9431;4.60655;235.393;0.510655;240;0.05;0
56.0488;4.60905;235.391;0.510905;240;0.05;0
56.1524;4.61145;235.389;0.511145;240;0.05;0
