Airframe: C90B
Kp: 0.17
Ki: 0.1
Kd: 0.06
tau: 0.008
limMin: 0.05
limMax: 0.765
intLimMin: 0.05
intLimMax: 0.555
holdSpeed: 175
T: 0.05
setpoint: 175
t;error;speed;out;setpoint;Int;Diff
43.4646;0.0608215;189.939;0.558367;190;0.555;-0.00697305
43.5764;0.0577393;189.942;0.55868;190;0.555;-0.00613607
43.6948;0.0551758;189.945;0.55917;190;0.555;-0.00520944
43.8105;0.0531921;189.947;0.559855;190;0.555;-0.00418771
43.9182;0.0518951;189.948;0.560942;190;0.555;-0.00288063
44.0276;0.0510712;189.949;0.561818;190;0.555;-0.0018642
44.1414;0.0507965;189.949;0.562757;190;0.555;-0.000878128
44.2576;0.0509796;189.949;0.563678;190;0.555;1.11025e-05
44.3755;0.0518494;189.948;0.564946;190;0.555;0.00113179
44.4924;0.0529633;189.947;0.565847;190;0.555;0.00184346
44.6021;0.054306;189.946;0.566547;190;0.555;0.00231523
44.7134;0.0560303;189.944;0.567516;190;0.555;0.00299116
44.8325;0.0581207;189.942;0.568462;190;0.555;0.00358128
44.9412;0.0603027;189.94;0.569235;190;0.555;0.00398356
45.0515;0.0626526;189.937;0.569952;190;0.555;0.00430114
45.1587;0.0648193;189.935;0.570164;190;0.555;0.00414443
45.2651;0.0670776;189.933;0.570634;190;0.555;0.0042313
45.3738;0.0692749;189.931;0.570905;190;0.555;0.00412872
45.4817;0.0714417;189.929;0.571179;190;0.555;0.00403421
45.5908;0.0734711;189.927;0.571348;190;0.555;0.00385782
45.7002;0.0754242;189.925;0.571554;190;0.555;0.00373191
45.813;0.0772552;189.923;0.57166;190;0.555;0.00352616
45.9258;0.0788727;189.921;0.571572;190;0.555;0.00316363
46.0374;0.0800934;189.92;0.571128;190;0.555;0.0025117
46.1519;0.081131;189.919;0.570896;190;0.555;0.00210402
46.2659;0.0818634;189.918;0.570521;190;0.555;0.00160379
46.3926;0.082428;189.918;0.570201;190;0.555;0.00118859
46.5037;0.0826721;189.917;0.569685;190;0.555;0.000630415
46.6116;0.0829163;189.917;0.56956;190;0.555;0.000464298
46.7195;0.0829163;189.917;0.569232;190;0.555;0.000136534
