Airframe: C90B
Kp: 0.135
Ki: 0.055181
Kd: 0
tau: 0.025
limMin: 0.25
limMax: 0.765
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 180
T: 0.025
setpoint: 180
t;error;speed;out;setpoint
64.875;0.506165;179.494;0.568332;180
64.9863;0.513092;179.487;0.569267;180
65.1006;0.519272;179.481;0.570102;180
65.2134;0.524506;179.475;0.570808;180
65.3242;0.529083;179.471;0.571426;180
65.4353;0.532745;179.467;0.571921;180
65.5464;0.535538;179.464;0.572298;180
65.6582;0.537476;179.463;0.572559;180
65.7703;0.538757;179.461;0.572732;180
65.8799;0.539169;179.461;0.572788;180
65.9912;0.538742;179.461;0.57273;180
66.103;0.537659;179.462;0.572584;180
66.2163;0.535812;179.464;0.572335;180
66.3267;0.533569;179.466;0.572032;180
66.4382;0.530563;179.469;0.571626;180
66.5496;0.527069;179.473;0.571154;180
66.6653;0.522919;179.477;0.570594;180
66.7729;0.5186;179.481;0.570011;180
66.8843;0.513733;179.486;0.569354;180
66.9961;0.508636;179.491;0.568666;180
67.1118;0.503204;179.497;0.567933;180
67.2297;0.497498;179.503;0.567162;180
67.342;0.492065;179.508;0.566429;180
67.4529;0.48674;179.513;0.56571;180
67.5701;0.48114;179.519;0.564954;180
67.6799;0.476074;179.524;0.56427;180
67.791;0.471237;179.529;0.563617;180
67.9028;0.466614;179.533;0.562993;180
68.0144;0.462234;179.538;0.562402;180
68.1252;0.458099;179.542;0.561843;180
68.2368;0.454559;179.545;0.561365;180
68.3479;0.45163;179.548;0.56097;180
68.4587;0.449097;179.551;0.560628;180
68.5691;0.446915;179.553;0.560333;180
68.6809;0.445602;179.554;0.560156;180
68.7913;0.444809;179.555;0.560049;180
68.9028;0.444626;179.555;0.560024;180
69.0134;0.444992;179.555;0.560074;180
69.125;0.446259;179.554;0.560245;180
69.2378;0.448151;179.552;0.5605;180
69.3513;0.450851;179.549;0.560865;180
69.4634;0.454086;179.546;0.561302;180
69.574;0.457901;179.542;0.561817;180
69.6858;0.462326;179.538;0.562414;180
69.7959;0.467178;179.533;0.563069;180
69.9067;0.472794;179.527;0.563827;180
70.0193;0.479202;179.521;0.564692;180
70.1306;0.485809;179.514;0.565584;180
70.2427;0.493195;179.507;0.566581;180
70.3542;0.500946;179.499;0.567628;180
70.4648;0.508972;179.491;0.568711;180
70.5754;0.517258;179.483;0.56983;180
70.6956;0.526566;179.473;0.571086;180
70.8054;0.535233;179.465;0.572256;180
70.917;0.544281;179.456;0.573478;180
71.0286;0.553391;179.447;0.574708;180
71.1458;0.56311;179.437;0.57602;180
71.2551;0.57222;179.428;0.57725;180
71.3689;0.581436;179.419;0.578494;180
71.48;0.590576;179.409;0.579728;180
71.5911;0.599258;179.401;0.5809;180
71.7031;0.608002;179.392;0.58208;180
71.813;0.616287;179.384;0.583199;180
71.9238;0.624451;179.376;0.584301;180
72.0354;0.632202;179.368;0.585347;180
72.1472;0.639587;179.36;0.586344;180
72.2598;0.646591;179.353;0.58729;180
72.3711;0.653;179.347;0.588155;180
72.4817;0.659088;179.341;0.588977;180
72.592;0.664612;179.335;0.589723;180
72.7026;0.669617;179.33;0.590398;180
72.8135;0.674164;179.326;0.591012;180
